sample_rate;n_fft;hop_length;input_size;sequence_length;hidden_size;num_layers;dropout;learning_rate;num_epochs;batch_size;train_size;test_size;normalized;scheduler_milestone;scheduler_gamma;test_accuracy;train_accuracy;train_loss
22050;512;512;465;128;50;2;0.2;0.001;200;32;6921;1731;False;NAN;NAN;[0.462160587310791, 0.5621027946472168, 0.6135181784629822, 0.6036972403526306, 0.5869439244270325, 0.6273829936981201, 0.6314268708229065, 0.6244944930076599, 0.6285383701324463, 0.6302714943885803, 0.6678220629692078, 0.65684574842453, 0.639514684677124, 0.6591565608978271, 0.6655112504959106, 0.6718659400939941, 0.6643558144569397, 0.6678220629692078, 0.669555127620697, 0.6782206296920776, 0.6348931193351746, 0.6597342491149902, 0.6776429414749146, 0.6759098768234253, 0.65684574842453, 0.6672443747520447, 0.6683997511863708, 0.6585788130760193, 0.6880415678024292, 0.6649335622787476, 0.6891969442367554, 0.6897746920585632, 0.6747544407844543, 0.6932408809661865, 0.6863084435462952, 0.6811091899871826, 0.6857307553291321, 0.69959557056427, 0.7019063830375671, 0.7053725719451904, 0.6828422546386719, 0.6949740052223206, 0.7342576384544373, 0.6909300684928894, 0.7146158218383789, 0.6967070698738098, 0.6955516934394836, 0.7076833844184875, 0.7192373871803284, 0.7255921363830566, 0.7273252010345459, 0.700751006603241, 0.6990178823471069, 0.7001732587814331, 0.7146158218383789, 0.6984401941299438, 0.7186596989631653, 0.701328694820404, 0.7111495733261108, 0.7250144481658936, 0.7111495733261108, 0.7163488864898682, 0.7105718851089478, 0.7261698246002197, 0.7255921363830566, 0.7232813239097595, 0.7255921363830566, 0.7261698246002197, 0.731369137763977, 0.7105718851089478, 0.715193510055542, 0.7186596989631653, 0.69959557056427, 0.715193510055542, 0.7250144481658936, 0.7232813239097595, 0.7094165086746216, 0.715193510055542, 0.7290583252906799, 0.716926634311676, 0.7203928232192993, 0.7232813239097595, 0.7203928232192993, 0.729636013507843, 0.7273252010345459, 0.7250144481658936, 0.7273252010345459, 0.7105718851089478, 0.7192373871803284, 0.7417677640914917, 0.6932408809661865, 0.7244367003440857, 0.7215481996536255, 0.7284806370735168, 0.7186596989631653, 0.7411900162696838, 0.7203928232192993, 0.7325245141983032, 0.7273252010345459, 0.7487001419067383, 0.7394569516181946, 0.730791449546814, 0.7348353266716003, 0.7331022024154663, 0.7273252010345459, 0.7365684509277344, 0.7279029488563538, 0.7371461391448975, 0.7319468259811401, 0.7371461391448975, 0.7388792634010315, 0.716926634311676, 0.7365684509277344, 0.743500828742981, 0.7290583252906799, 0.7510109543800354, 0.7336799502372742, 0.7319468259811401, 0.7175043225288391, 0.7325245141983032, 0.7261698246002197, 0.7244367003440857, 0.7238590121269226, 0.7273252010345459, 0.7365684509277344, 0.7504332661628723, 0.729636013507843, 0.7359907031059265, 0.7423454523086548, 0.7383015155792236, 0.7336799502372742, 0.7331022024154663, 0.7388792634010315, 0.7388792634010315, 0.7417677640914917, 0.7348353266716003, 0.7198151350021362, 0.731369137763977, 0.7365684509277344, 0.7365684509277344, 0.7423454523086548, 0.731369137763977, 0.7279029488563538, 0.7279029488563538, 0.7267475128173828, 0.729636013507843, 0.7273252010345459, 0.7302137017250061, 0.731369137763977, 0.7498555779457092, 0.7273252010345459, 0.7400346398353577, 0.7371461391448975, 0.743500828742981, 0.7354130148887634, 0.7319468259811401, 0.7348353266716003, 0.7446562647819519, 0.731369137763977, 0.7279029488563538, 0.729636013507843, 0.7458116412162781, 0.7273252010345459, 0.7215481996536255, 0.7463893294334412, 0.7342576384544373, 0.7354130148887634, 0.7365684509277344, 0.7463893294334412, 0.7388792634010315, 0.7319468259811401, 0.7365684509277344, 0.7377238273620605, 0.7290583252906799, 0.7388792634010315, 0.7365684509277344, 0.7469670176506042, 0.7354130148887634, 0.7342576384544373, 0.743500828742981, 0.7267475128173828, 0.7377238273620605, 0.7279029488563538, 0.7377238273620605, 0.7417677640914917, 0.7238590121269226, 0.7354130148887634, 0.7209705114364624, 0.7325245141983032, 0.7377238273620605, 0.7400346398353577, 0.7290583252906799, 0.7215481996536255, 0.7504332661628723, 0.7429231405258179, 0.7377238273620605, 0.7342576384544373, 0.7446562647819519, 0.7319468259811401, 0.7180820107460022];[1.5966350790542392, 1.240263232987048, 1.1399853180081063, 1.0903254978118404, 1.0751339842646903, 1.02335086588486, 1.0207279258609367, 0.9855918705738085, 1.0200375255351792, 0.9720810237018743, 0.9689397993175665, 0.9513121302226721, 0.9510547463795007, 0.9349306970148042, 0.904479651132487, 0.8908173005152408, 0.8958722383195904, 0.8778492495211588, 0.8797416654050625, 0.8617603067428835, 0.9142353130925086, 0.8762082975306269, 0.8621992683081033, 0.863457898390458, 0.8716940064034704, 0.866349875240282, 0.8490365327503274, 0.8548511339497457, 0.8335835518924871, 0.8102711443252827, 0.8078268440912396, 0.8082029900517881, 0.8052900889502143, 0.8053581235320887, 0.8259529616975565, 0.776741019317082, 0.775764288990179, 0.799081705270275, 0.7998979963739896, 0.7559067455854284, 0.7621753765141359, 0.7749090271611367, 0.7712329392608959, 0.7770106509533895, 0.7456486553365734, 0.7183831779088842, 0.7201269631561595, 0.7179875766626701, 0.7189852492325867, 0.7171021885311548, 0.71984761555074, 0.71215832686644, 0.7437110311150001, 0.7194292695016905, 0.7094983385729899, 0.711990813917828, 0.7178500555627357, 0.7244998962373778, 0.69935607470675, 0.699071749701478, 0.7054067410631664, 0.7089547545129803, 0.6857270393778102, 0.6830381540933512, 0.6793717544199684, 0.6783732504064587, 0.6535253833790529, 0.6732983627626973, 0.6472161485714847, 0.6427509595172196, 0.6437988674036369, 0.6371660551854542, 0.6510133876503887, 0.6403869856063122, 0.6526801717995498, 0.615347788218529, 0.6128015379477206, 0.6079411492919042, 0.6122418940067291, 0.593321710138277, 0.5970080294367355, 0.6295279021362006, 0.5936677242341679, 0.6133325683631106, 0.6099674766239482, 0.5888922662229582, 0.5884613444178884, 0.6035896815737272, 0.6145872130372008, 0.5778821031069425, 0.5955658221299747, 0.618935508799443, 0.5670401024790953, 0.554858443443127, 0.559120225260884, 0.5683734066063358, 0.5626115106767223, 0.5564631725648581, 0.5488184882061822, 0.5373181329207486, 0.5382602225800264, 0.5705070398095566, 0.5570636335331174, 0.5529105755315947, 0.5119973583155514, 0.5231152877966929, 0.534448281067857, 0.5107885187809369, 0.5163567549622003, 0.48886752760355373, 0.49489016830921173, 0.48752506812047297, 0.4954515764240845, 0.4758102041304386, 0.5122933013510594, 0.4976603744491454, 0.4861176700635989, 0.502624177300985, 0.5024482429988922, 0.505352985611709, 0.4801902966015899, 0.48314418303801715, 0.47931778952822707, 0.464974285545437, 0.4529677316340433, 0.4436661787159432, 0.47002031623218465, 0.4502176974088915, 0.45129605695124597, 0.4477094030050638, 0.43105393682482057, 0.48142120825804874, 0.42701288783055846, 0.42815966165972197, 0.41593610718502977, 0.41908030417932346, 0.41850398680032125, 0.41433764898007913, 0.4319978956871318, 0.4138666064165155, 0.3917862878005076, 0.42821160782866763, 0.4141945310864031, 0.415550574934977, 0.4279206887505571, 0.40145260095596313, 0.39708450683800306, 0.4000237788404188, 0.40093574909845253, 0.4136686360609422, 0.39843475859835403, 0.37982758896828794, 0.40946086204271714, 0.3799326885749118, 0.3972649288616972, 0.4143840535994499, 0.36550279370238703, 0.3940430845945112, 0.3463502005772657, 0.3768659124863313, 0.3676238717159368, 0.3667247273748921, 0.36521957804393107, 0.3710426720468679, 0.36587850107438, 0.3717135123324834, 0.3826164796879764, 0.37607283498834354, 0.3879044710697117, 0.35643896697441, 0.374772801531762, 0.33799528323697603, 0.3418596391029622, 0.3593452364412321, 0.3502412350496389, 0.3891823392721914, 0.3519167170821247, 0.33862868384007483, 0.3491641820713122, 0.34925032963263825, 0.35777574049712324, 0.33909999984337985, 0.3372757300940527, 0.3649203082383503, 0.3208136467203017, 0.3373534655378711, 0.3461007336111662, 0.3097441374980909, 0.34997520273044913, 0.30959255217407156, 0.3104381212441053, 0.2953742061342512, 0.3006937421068618, 0.349090284019846, 0.2959476534603378, 0.3084189282206621, 0.31378014553939143, 0.33961210674541886, 0.321968393365977, 0.30347485284102127];
22050;512;512;465;128;50;2;0.2;0.001;200;32;6921;1731;False;NAN;NAN;[0.4378971457481384, 0.5280184745788574, 0.6083188652992249, 0.5748122334480286, 0.5956094264984131, 0.5401501655578613, 0.6048526763916016, 0.5834777355194092, 0.6164066791534424, 0.6164066791534424, 0.6187174916267395, 0.6377816200256348, 0.6528018116950989, 0.6504909992218018, 0.6643558144569397, 0.6580011248588562, 0.6458694338798523, 0.6574234366416931, 0.6377816200256348, 0.6660889387130737, 0.6678220629692078, 0.6487579345703125, 0.6452917456626892, 0.6470248103141785, 0.6701328754425049, 0.6308491826057434, 0.6528018116950989, 0.6493356227874756, 0.6516464352607727, 0.6730213761329651, 0.6626227498054504, 0.6620450615882874, 0.6643558144569397, 0.6724436283111572, 0.7030618190765381, 0.6655112504959106, 0.6464471220970154, 0.6845753788948059, 0.6828422546386719, 0.6828422546386719, 0.6655112504959106, 0.6874638795852661, 0.6759098768234253, 0.7030618190765381, 0.6793760657310486, 0.6562680602073669, 0.686886191368103, 0.6718659400939941, 0.6741767525672913, 0.7088388204574585, 0.6915077567100525, 0.69959557056427, 0.6805314421653748, 0.6932408809661865, 0.6891969442367554, 0.7105718851089478, 0.7001732587814331, 0.6949740052223206, 0.6891969442367554, 0.715193510055542, 0.6961293816566467, 0.7024840712547302, 0.7099941968917847, 0.6845753788948059, 0.6666666269302368, 0.683419942855835, 0.6603119373321533, 0.6470248103141785, 0.6377816200256348, 0.6655112504959106, 0.6724436283111572, 0.7227036356925964, 0.7071056962013245, 0.730791449546814, 0.7117273211479187, 0.7284806370735168, 0.713460385799408, 0.7250144481658936, 0.7302137017250061, 0.7221258878707886, 0.7117273211479187, 0.7250144481658936, 0.7111495733261108, 0.7175043225288391, 0.7348353266716003, 0.7238590121269226, 0.7059503197669983, 0.7365684509277344, 0.7359907031059265, 0.7458116412162781, 0.7203928232192993, 0.7371461391448975, 0.7128826975822449, 0.7342576384544373, 0.7359907031059265, 0.7388792634010315, 0.7388792634010315, 0.7365684509277344, 0.7117273211479187, 0.7175043225288391, 0.7215481996536255, 0.7388792634010315, 0.744078516960144, 0.7400346398353577, 0.7498555779457092, 0.7515886425971985, 0.7284806370735168, 0.7463893294334412, 0.7284806370735168, 0.7180820107460022, 0.7146158218383789, 0.7348353266716003, 0.7388792634010315, 0.7342576384544373, 0.7487001419067383, 0.7365684509277344, 0.7417677640914917, 0.7250144481658936, 0.7359907031059265, 0.7394569516181946, 0.729636013507843, 0.7302137017250061, 0.729636013507843, 0.7180820107460022, 0.7492778301239014, 0.7429231405258179, 0.7279029488563538, 0.729636013507843, 0.7538994550704956, 0.7302137017250061, 0.7504332661628723, 0.7562102675437927, 0.7279029488563538, 0.7406123280525208, 0.7411900162696838, 0.7423454523086548, 0.7383015155792236, 0.7157711982727051, 0.7463893294334412, 0.7255921363830566, 0.7446562647819519, 0.7290583252906799, 0.7319468259811401, 0.7359907031059265, 0.7406123280525208, 0.745233952999115, 0.7625649571418762, 0.7383015155792236, 0.7417677640914917, 0.7388792634010315, 0.7417677640914917, 0.7388792634010315, 0.7481224536895752, 0.743500828742981, 0.7550548315048218, 0.7279029488563538, 0.7290583252906799, 0.7406123280525208, 0.7504332661628723, 0.7325245141983032, 0.7429231405258179, 0.7411900162696838, 0.7411900162696838, 0.7325245141983032, 0.7556325793266296, 0.7446562647819519, 0.715193510055542, 0.745233952999115, 0.7290583252906799, 0.7556325793266296, 0.7261698246002197, 0.7411900162696838, 0.745233952999115, 0.7163488864898682, 0.7406123280525208, 0.7487001419067383, 0.7209705114364624, 0.7423454523086548, 0.7492778301239014, 0.729636013507843, 0.7331022024154663, 0.7475447654724121, 0.7238590121269226, 0.743500828742981, 0.7429231405258179, 0.7544771432876587, 0.7458116412162781, 0.7365684509277344, 0.7250144481658936, 0.7585210800170898, 0.7371461391448975, 0.7533217668533325, 0.7411900162696838, 0.745233952999115, 0.7331022024154663, 0.7458116412162781, 0.7411900162696838, 0.7383015155792236, 0.7573656439781189, 0.7250144481658936];[1.6466971394103793, 1.2747771349920105, 1.1642548463860964, 1.132695955340214, 1.1061215735800256, 1.0943426704077128, 1.1205415321934609, 1.0621416511074189, 1.0110792940662754, 1.0063947983051775, 0.9976125601249906, 0.9747892365477602, 0.950097787215413, 0.9348218704698272, 0.9266793922894562, 0.920208172726741, 0.9454485147779438, 0.9309795207691632, 0.9358771498302161, 0.9372019094805564, 0.9293924300901352, 0.9151742178174208, 0.9299356739641884, 0.9074768349871657, 0.9029677533608977, 0.9043171158584032, 0.9163150750272285, 0.8886649097715106, 0.88238468079523, 0.8524177754254935, 0.845034162844381, 0.8666198513200206, 0.8485429001293974, 0.8513171781317979, 0.8286532513831618, 0.846999336360237, 0.8421980113752426, 0.83112826847261, 0.8348729523920244, 0.8052938691756693, 0.810848866464905, 0.8021302144922968, 0.7837113411195816, 0.7985776657333022, 0.7630244222928851, 0.777616898722363, 0.7470098507294457, 0.757916511478512, 0.7713711517197746, 0.7498239255445893, 0.7648333673652965, 0.7361768506089663, 0.7419742642459781, 0.7348039678988918, 0.7259101533944705, 0.7290225096287266, 0.7122253686326989, 0.7260592860010912, 0.6839451780242305, 0.7020439568752518, 0.69128485374187, 0.6675083324107157, 0.662957693986629, 0.7215409859808909, 0.8043680587946545, 0.7559733769860685, 0.7334179765617792, 0.7332205159872908, 0.9605098186824729, 0.883976398662488, 0.8461282148888584, 0.7864619503098149, 0.7628156302436706, 0.7307448910403361, 0.7378554327696699, 0.6756279465789619, 0.6727090373566623, 0.6484062123683191, 0.6732211615632756, 0.6554954352741418, 0.6500379592866942, 0.656977695116799, 0.6581654452508495, 0.6426018072712806, 0.6345242079227201, 0.6261500482734996, 0.6166700398729693, 0.6059085647081999, 0.6008351133441046, 0.6006987214363115, 0.5927410175860752, 0.5981322150625941, 0.5837995957943701, 0.6302702398069443, 0.589731813438477, 0.589614484991346, 0.5705739557743073, 0.5806426063248639, 0.563256693051158, 0.5963265666489228, 0.6046246956982371, 0.5602153616566812, 0.5781742935905808, 0.5658902512168005, 0.5518028656458525, 0.5358912339133601, 0.5321237880925429, 0.5374568787999966, 0.5283284837611809, 0.5296803550099447, 0.5292607352206234, 0.5422401126765986, 0.5121001145257379, 0.5241851073942976, 0.514331219520437, 0.5288424451367646, 0.5082417564458012, 0.49443570967368816, 0.5031633026176884, 0.5082441506572583, 0.5320457575782653, 0.47574703635707977, 0.5153371708871033, 0.5115688606615989, 0.48632151087582937, 0.507555159761609, 0.47050507833606087, 0.5236277980601183, 0.5326082264910096, 0.4824967599958868, 0.45690703192888865, 0.4964254815732279, 0.493315537198348, 0.4647836050679607, 0.49454575516111837, 0.47625958342706004, 0.4663727155753544, 0.47098168208851793, 0.4493724725419475, 0.5050542593551671, 0.4652048790235124, 0.4750982584079839, 0.48486376687678323, 0.4604192689267172, 0.44462253132723445, 0.44358981060816943, 0.4260318852652053, 0.4456733726136695, 0.425387512840983, 0.4492442686162237, 0.4641563627302372, 0.45616677994002947, 0.46028910845106097, 0.46931571853325665, 0.4295596177196173, 0.4641245111891751, 0.44737822710094366, 0.45231945448756766, 0.42152697699410574, 0.4025907189615311, 0.4247479853198825, 0.42755827767783045, 0.4010074354948536, 0.42226293971461637, 0.41460277442283894, 0.43027038618166874, 0.4384505049012224, 0.41634428612394303, 0.430512154912619, 0.4469142271042694, 0.3916971180158826, 0.42917338734672916, 0.4073644169189963, 0.39007605378803567, 0.4105867348645689, 0.38891384620133634, 0.39773246354084413, 0.3757206240351299, 0.4020908852601381, 0.38564938859593484, 0.38208391273625986, 0.37184765158985067, 0.38147798211481165, 0.40192325536831186, 0.3634181643411311, 0.4292920221862156, 0.38021516878896044, 0.362108166660032, 0.3908795386140797, 0.38580148097144845, 0.35142535149776444, 0.37308758184794455, 0.48763296176348964, 0.37703930507607175, 0.3458282157160719, 0.3580837584860314, 0.33872344574895324, 0.3642799063555656, 0.3650380183474809, 0.3712373765417233];
22050;512;512;465;128;50;4;0.2;0.001;200;32;6921;1731;False;NAN;NAN;[0.43443095684051514, 0.5314846634864807, 0.5592142939567566, 0.5320623517036438, 0.5829000473022461, 0.5788561105728149, 0.5852108597755432, 0.6140958666801453, 0.5857885479927063, 0.6400924324989319, 0.6187174916267395, 0.5811669230461121, 0.6233391165733337, 0.6210283041000366, 0.6360484957695007, 0.639514684677124, 0.6458694338798523, 0.640670120716095, 0.6377816200256348, 0.6476024985313416, 0.6499133110046387, 0.6499133110046387, 0.6666666269302368, 0.670710563659668, 0.6458694338798523, 0.6412478089332581, 0.6435586214065552, 0.655112624168396, 0.6562680602073669, 0.6735990643501282, 0.6620450615882874, 0.6470248103141785, 0.6585788130760193, 0.6383593082427979, 0.6666666269302368, 0.6747544407844543, 0.6603119373321533, 0.6603119373321533, 0.6580011248588562, 0.670710563659668, 0.6574234366416931, 0.6556903123855591, 0.669555127620697, 0.6724436283111572, 0.670710563659668, 0.6932408809661865, 0.6816868782043457, 0.6897746920585632, 0.671288251876831, 0.6770652532577515, 0.6839976906776428, 0.6811091899871826, 0.6672443747520447, 0.685153067111969, 0.6886192560195923, 0.6920855045318604, 0.6597342491149902, 0.6741767525672913, 0.6637781262397766, 0.6897746920585632, 0.6764875650405884, 0.6903523802757263, 0.6718659400939941, 0.6938185691833496, 0.7036395072937012, 0.6880415678024292, 0.6897746920585632, 0.6938185691833496, 0.700751006603241, 0.716926634311676, 0.7076833844184875, 0.7024840712547302, 0.7059503197669983, 0.7123050093650818, 0.7036395072937012, 0.7030618190765381, 0.700751006603241, 0.6972847580909729, 0.7059503197669983, 0.7128826975822449, 0.6932408809661865, 0.6730213761329651, 0.7036395072937012, 0.6978625059127808, 0.7065280079841614, 0.7175043225288391, 0.7215481996536255, 0.7209705114364624, 0.7273252010345459, 0.7250144481658936, 0.7042171955108643, 0.6955516934394836, 0.7342576384544373, 0.6863084435462952, 0.7192373871803284, 0.6978625059127808, 0.7088388204574585, 0.7099941968917847, 0.7146158218383789, 0.7221258878707886, 0.7082610726356506, 0.7105718851089478, 0.6909300684928894, 0.7019063830375671, 0.7198151350021362, 0.7001732587814331, 0.7082610726356506, 0.7244367003440857, 0.7244367003440857, 0.7238590121269226, 0.6909300684928894, 0.7227036356925964, 0.6984401941299438, 0.7042171955108643, 0.7105718851089478, 0.6967070698738098, 0.6938185691833496, 0.7400346398353577, 0.7342576384544373, 0.7163488864898682, 0.7215481996536255, 0.7076833844184875, 0.7209705114364624, 0.7325245141983032, 0.7469670176506042, 0.7140381336212158, 0.731369137763977, 0.7302137017250061, 0.7267475128173828, 0.7221258878707886, 0.7377238273620605, 0.7284806370735168, 0.7175043225288391, 0.7394569516181946, 0.7215481996536255, 0.7325245141983032, 0.7336799502372742, 0.7244367003440857, 0.7111495733261108, 0.7336799502372742, 0.7227036356925964, 0.7250144481658936, 0.7354130148887634, 0.7365684509277344, 0.7302137017250061, 0.7348353266716003, 0.7250144481658936, 0.7371461391448975, 0.7244367003440857, 0.7302137017250061, 0.7215481996536255, 0.7383015155792236, 0.7215481996536255, 0.7423454523086548, 0.7255921363830566, 0.7331022024154663, 0.7388792634010315, 0.7238590121269226, 0.729636013507843, 0.7267475128173828, 0.730791449546814, 0.7227036356925964, 0.729636013507843, 0.7359907031059265, 0.7336799502372742, 0.7365684509277344, 0.7359907031059265, 0.7325245141983032, 0.7521663308143616, 0.7458116412162781, 0.7383015155792236, 0.7279029488563538, 0.7354130148887634, 0.7492778301239014, 0.7273252010345459, 0.7273252010345459, 0.7458116412162781, 0.7406123280525208, 0.7227036356925964, 0.7365684509277344, 0.7238590121269226, 0.7203928232192993, 0.7544771432876587, 0.729636013507843, 0.7267475128173828, 0.7261698246002197, 0.7348353266716003, 0.731369137763977, 0.7082610726356506, 0.7475447654724121, 0.7255921363830566, 0.7388792634010315, 0.7406123280525208, 0.7394569516181946, 0.7354130148887634, 0.731369137763977, 0.7377238273620605, 0.7238590121269226, 0.7377238273620605, 0.7481224536895752];[1.643230884855244, 1.3102105092343097, 1.2417635909423301, 1.1677744935185128, 1.1367101911026212, 1.0904986968238233, 1.091911411505141, 1.059351478029506, 1.0739176141501572, 1.0397780125591611, 1.015645233579495, 0.998926004506476, 1.006064780296818, 0.9873978385727527, 0.9989645667889151, 0.9665885845087641, 0.98064487073828, 0.9287796740158363, 0.9313510004001828, 0.9027773095166078, 0.9280596227140471, 0.9190962199241884, 0.8966942060103614, 0.9313406482819588, 0.9108792709590103, 0.9168697834564244, 0.9236220415286754, 0.8823273709292785, 0.8825595529947413, 0.8892658951645074, 0.87770913149904, 0.8701052771460626, 0.8648034466027115, 0.8409805003948475, 0.8589110679340802, 0.851249904127165, 0.8289743667374009, 0.8196211822571293, 0.8249153817578945, 0.823655856644503, 0.8263136049569477, 0.8134710124011413, 0.8059492300732345, 0.7861737993455702, 0.8016426887380362, 0.8008431781272185, 0.7832085775889559, 0.7760706112681446, 0.7599490298653528, 0.7790255118075604, 0.7836375777622522, 0.7618069374066894, 0.7725942798199192, 0.7792776843644507, 0.7499170645316076, 0.7462705905261677, 0.7502272307598097, 0.7387555811537027, 0.7361207541232834, 0.7124912987381632, 0.7660142794457449, 0.7440417840184155, 0.764221642011871, 0.7676271812707048, 0.7302894049800486, 0.7365551150064864, 0.716565412722425, 0.7086625103302265, 0.7020100221930561, 0.707411502363495, 0.6949873085944883, 0.6856505225331003, 0.6651512031456293, 0.6738371391724881, 0.6878422394326206, 0.6675473645260807, 0.7008012945888229, 0.6874692051366726, 0.6796379320083126, 0.6816040940136404, 0.6607876970746001, 0.6599056393182772, 0.6798918254089795, 0.6495585491030996, 0.6281600084310303, 0.6259492617873003, 0.6079028101835383, 0.624237922616818, 0.6499859232644332, 0.6350900263006237, 0.6272213559958243, 0.6005477004336871, 0.6173973976192386, 0.6208464644059607, 0.6388263732606915, 0.628061499051784, 0.6020528084946118, 0.5812506911941387, 0.5984190835656109, 0.5553583725943544, 0.593987590019604, 0.5590908769088956, 0.6951357136536304, 0.6501630708781255, 0.6135683283553145, 0.6111848828155324, 0.5876414320573279, 0.616144550835482, 0.6274907257974423, 0.5683334471855296, 0.5835630115688122, 0.6086133909390269, 0.6012078067674066, 0.5645237606241956, 0.5613271807607967, 0.6295817536967141, 0.5600766124126548, 0.546637065399627, 0.5772663258050444, 0.5320322122167332, 0.5372879100697381, 0.5603682695445926, 0.5309952551730767, 0.5459013418530538, 0.5195278329645983, 0.5209155472055558, 0.4845061942866321, 0.5189564541874943, 0.5083152216425689, 0.5337665556213274, 0.5220351017977235, 0.5122012971870361, 0.487175185628201, 0.5034266154062913, 0.5341491886684971, 0.5062403711855137, 0.5235408479991597, 0.4843326338699886, 0.49260409423557844, 0.5502129984753472, 0.4859660797954155, 0.5416782277245675, 0.5002964120444064, 0.46706359493567645, 0.5019059303444102, 0.48789998806566687, 0.49914622361758887, 0.47647604050998865, 0.4992271594462856, 0.48410676433468747, 0.48340604052565617, 0.45280656692344473, 0.46565707247652766, 0.4730351245211017, 0.43063605944132477, 0.4316549152135849, 0.47827529677185593, 0.4261071770559258, 0.4875699095599662, 0.4415589079329495, 0.4177899146409628, 0.462687219068202, 0.47253717900970565, 0.4331920957922386, 0.4169806540699049, 0.4409463191362021, 0.43747073329538794, 0.48194006016726865, 0.44055409914886895, 0.42851535598253876, 0.4250123858589181, 0.4941502917334781, 0.550923364571712, 0.48504411892682175, 0.4415460550633993, 0.43710953223815163, 0.44004247316979045, 0.41608971783093046, 0.4160669143848155, 0.4158785348320337, 0.4915047325708899, 0.49437067441401944, 0.44336927555123784, 0.40102788318412097, 0.45245488739920103, 0.4143274125003595, 0.40991194031205597, 0.3974940769614712, 0.4376973252623312, 0.469936895137009, 0.4057678506808347, 0.3917145838935254, 0.39966746309797885, 0.4369015447143036, 0.37908810057810377, 0.36603283459827096, 0.37256691443480655, 0.39796512179111004, 0.398963161190534, 0.4193049303260267];
